Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
131889#Source of report of M25 (Other joint disorders not elsewhere classified),European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0816,438174,85911,543,0.00632049446520236,352263,2419,0.0068670283282661,0.9199,0.8379,1.0099
131957#Source of report of M76 (Enthesopathies of lower limb excluding foot),European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.002,414534,7638,31,0.0040586540979314,406896,2800,0.00688136526286815,0.5881,0.4125,0.8385
131961#Source of report of M79 (Other soft tissue disorders not elsewhere classified),European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0407,423006,82740,522,0.00630891950688905,340266,2369,0.00696220016105047,0.9056,0.8234,0.9959
131975#Source of report of M86 (Osteomyelitis),European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0569,368114,2656,10,0.00376506024096386,365458,2488,0.00680789584576066,0.5514,0.2959,1.0272
131981#Source of report of M89 (Other disorders of bone),European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0012,348510,5527,19,0.00343766962185634,342983,2344,0.00683415796118175,0.5013,0.3189,0.788
131989#Source of report of M93 (Other osteochondropathies),European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0084,381773,828,0,0,380945,2556,0.00670962999908123,0,,
20002#1297#muscle|soft tissue problem,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0755,360115,9459,50,0.00528597103287874,350656,2401,0.00684716645373243,0.7708,0.5821,1.0207
41202#Block M86-M90#M86-M90 Other osteopathies,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0414,323875,2937,11,0.00374531835205993,320938,2177,0.0067832416229926,0.5505,0.304,0.9966
41202#Block M95-M99#M95-M99 Other disorders of the musculoskeletal system and connective tissue,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0115,296443,1361,2,0.0014695077149155,295082,2010,0.0068116659098149,0.2146,0.0536,0.8595
41202#M00#Pyogenic arthritis,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0966,241851,655,8,0.0122137404580153,241196,1654,0.00685749349077099,1.7907,0.8902,3.6022
41202#M0093#Pyogenic arthritis unspecified Forearm,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0276,320976,38,2,0.0526315789473684,320938,2177,0.0067832416229926,8.1346,1.9573,33.8065
41202#M0697#Rheumatoid arthritis unspecified Ankle and foot,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0092,232435,186,5,0.0268817204301075,232249,1573,0.00677290322025068,4.051,1.6637,9.8642
41202#M119#Crystal arthropathy unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0051,208207,50,3,0.06,208157,1436,0.00689863900805642,9.1887,2.8567,29.5561
41202#M18#Arthrosis of first carpometacarpal joint,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0673,225773,2263,22,0.00972160848431286,223510,1466,0.00655899064918796,1.4869,0.974,2.2699
41202#M181#Other primary arthrosis of first carpometacarpal joint,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0651,214125,421,6,0.0142517814726841,213704,1423,0.00665874293415191,2.1568,0.9618,4.8367
41202#M1990#Arthrosis unspecified Multiple sites,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0065,254537,171,5,0.0292397660818713,254366,1723,0.00677370403277168,4.4166,1.812,10.7646
41202#M1998#Arthrosis unspecified Other,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0616,231949,61,2,0.0327868852459016,231888,1528,0.00658938798040433,5.1105,1.2475,20.9348
41202#M222#Patellofemoral disorders,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.046,321055,117,3,0.0256410256410256,320938,2177,0.0067832416229926,3.8532,1.2235,12.1349
41202#M2331#Other meniscus derangements Anterior cruciate ligament or Anterior horn of medial meniscus,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0735,221468,65,2,0.0307692307692308,221403,1515,0.00684272570832374,4.6076,1.1264,18.8475
41202#M2333#Other meniscus derangements Medial collateral ligament or Other and unspecified medial meniscus,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.059,259102,1297,15,0.0115651503469545,257805,1754,0.00680359186206629,1.708,1.0245,2.8478
41202#M245#Contracture of joint,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0832,321179,241,4,0.016597510373444,320938,2177,0.0067832416229926,2.4713,0.9191,6.645
41202#M25#Other joint disorders not elsewhere classified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0712,309161,14792,82,0.00554353704705246,294369,1999,0.00679079658523826,0.8153,0.6533,1.0174
41202#M254#Effusion of joint,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0425,275566,1343,3,0.00223380491437081,274223,1862,0.00679009419341193,0.3275,0.1054,1.0176
41202#M2546#Effusion of joint Lower leg,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0508,260320,800,1,0.00125,259520,1795,0.00691661528976572,0.1797,0.0253,1.278
41202#M259#Joint disorder unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0793,321272,334,5,0.0149700598802395,320938,2177,0.0067832416229926,2.2253,0.9192,5.3873
41202#M4802#Spinal stenosis Cervical region,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0826,278791,455,0,0,278336,1901,0.00682987468383537,0,,
41202#M5338#Sacrococcygeal disorders not elsewhere classified-Sacral/s,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0207,202800,154,4,0.025974025974026,202646,1359,0.00670627596893104,3.9497,1.4612,10.6766
41202#M54#Dorsalgia,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0899,300462,16923,96,0.00567275305796845,283539,1922,0.00677860893915828,0.8359,0.6806,1.0267
41202#M6597#Synovitis and tenosynovitis unspecified Ankle and foot,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0446,260802,195,4,0.0205128205128205,260607,1763,0.00676497561462278,3.0748,1.141,8.2858
41202#M750#Adhesive capsulitis of shoulder,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0643,262265,1901,6,0.00315623356128354,260364,1753,0.00673288165798651,0.4671,0.2093,1.0425
41202#M754#Impingement syndrome of shoulder,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0892,317078,5751,50,0.00869414014953921,311327,2117,0.00679992419546008,1.281,0.9666,1.6978
41202#M755#Bursitis of shoulder,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0505,321230,292,5,0.0171232876712329,320938,2177,0.0067832416229926,2.5509,1.0526,6.1817
41202#M76#Enthesopathies of lower limb excluding foot,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0255,321554,616,0,0,320938,2177,0.0067832416229926,0,,
41202#M7712#Lateral epicondylitis Upper arm,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0847,287696,341,5,0.0146627565982405,287355,1948,0.00677907118372745,2.1803,0.9006,5.2783
41202#M79#Other soft tissue disorders not elsewhere classified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.026,316659,16186,86,0.00531323365871741,300473,2040,0.00678929554402559,0.7814,0.6294,0.9702
41202#M798#Other specified soft tissue disorders,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0873,327845,6907,35,0.00506732300564645,320938,2177,0.0067832416229926,0.7457,0.5336,1.0423
41202#M7986#Other specified soft tissue disorders Lower leg,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0695,325556,4618,21,0.00454742312689476,320938,2177,0.0067832416229926,0.6689,0.4348,1.029
41202#M89#Other disorders of bone,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0722,272982,1435,4,0.00278745644599303,271547,1817,0.00669129101039599,0.4149,0.1554,1.1083
41202#M899#Disorder of bone unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0733,267604,783,1,0.00127713920817369,266821,1793,0.0067198608805154,0.189,0.0266,1.3443
Union#Block M45-M49#M45-M49 Spondylopathies,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0731,174331,30344,186,0.00612971262852623,143987,1019,0.00707702778723079,0.8653,0.7398,1.0122
Union#Block M70-M79#M70-M79 Other soft tissue disorders,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0696,203939,51359,326,0.00634747561284293,152580,1087,0.00712413160309346,0.8903,0.7863,1.008
Union#Block M86-M90#M86-M90 Other osteopathies,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.009,164039,6340,28,0.00441640378548896,157699,1124,0.00712750239380085,0.6179,0.4244,0.8998
Union#Block M95-M99#M95-M99 Other disorders of the musculoskeletal system and connective tissue,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0678,148102,2140,8,0.00373831775700935,145962,1045,0.00715939765144353,0.5204,0.2592,1.0447
Union#M0093#Pyogenic arthritis unspecified Forearm,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0379,157742,43,2,0.0465116279069768,157699,1124,0.00712750239380085,6.7952,1.6416,28.1278
Union#M0697#Rheumatoid arthritis unspecified Ankle and foot,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0557,111804,282,5,0.0177304964539007,111522,805,0.00721830670181668,2.4826,1.0224,6.0281
Union#M119#Crystal arthropathy unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0366,125837,100,3,0.03,125737,909,0.00722937560145383,4.2472,1.3437,13.4244
Union#M1394#Arthritis unspecified Hand,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0465,124296,2102,23,0.010941960038059,122194,853,0.00698070281683225,1.5737,1.0377,2.3866
Union#M17#Gonarthrosis [arthrosis of knee],European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.054,198914,43791,273,0.00623415770363773,155123,1101,0.00709759352255952,0.8776,0.7683,1.0024
Union#M179#Gonarthrosis unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0268,188655,33456,202,0.00603778096604496,155199,1108,0.00713922125786893,0.8448,0.7268,0.9819
Union#M181#Other primary arthrosis of first carpometacarpal joint,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0465,103902,454,7,0.0154185022026432,103448,736,0.00711468563916171,2.1854,1.0322,4.627
Union#M19#Other arthrosis,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0801,218961,86172,557,0.00646381655294063,132789,943,0.00710149184043859,0.9096,0.8189,1.0104
Union#M199#Arthrosis unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0558,177870,44709,280,0.00626272115234069,133161,951,0.00714173068691284,0.8761,0.7665,1.0015
Union#M1998#Arthrosis unspecified Other,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0005362,119376,536,12,0.0223880597014925,118840,834,0.0070178391114103,3.2403,1.821,5.7659
Union#M2303#Cystic meniscus Medial collateral ligament or Other and unspecified medial meniscus,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0594,109247,55,2,0.0363636363636364,109192,781,0.00715253864751997,5.2381,1.2743,21.5323
Union#M2331#Other meniscus derangements Anterior cruciate ligament or Anterior horn of medial meniscus,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0346,113841,98,3,0.0306122448979592,113743,821,0.00721802660383496,4.3434,1.3734,13.7364
Union#M244#Recurrent dislocation and subluxation of joint,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0379,158251,552,0,0,157699,1124,0.00712750239380085,0,,
Union#M25#Other joint disorders not elsewhere classified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0564,266646,122380,798,0.00652067331263278,144266,1029,0.00713265772947195,0.9136,0.8327,1.0024
Union#M255#Pain in joint,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0658,159381,18086,108,0.00597146964502931,141295,1018,0.00720478431650094,0.8278,0.6784,1.01
Union#M258#Other specified joint disorders,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0946,140359,1295,4,0.00308880308880309,139064,1000,0.00719093367082782,0.4278,0.16,1.1438
Union#M318#Other specified necrotizing vasculopathies,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0062,157751,52,3,0.0576923076923077,157699,1124,0.00712750239380085,8.5287,2.6544,27.4027
Union#M4026#Other and unspecified kyphosis Lumbar region,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0498,157749,50,2,0.04,157699,1124,0.00712750239380085,5.8042,1.409,23.9104
Union#M4029#Other and unspecified kyphosis Site unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0335,157797,98,3,0.0306122448979592,157699,1124,0.00712750239380085,4.399,1.3917,13.9044
Union#M479#Spondylosis unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0374,142218,8624,44,0.00510204081632653,133594,941,0.00704372950881028,0.7229,0.5339,0.9789
Union#M4802#Spinal stenosis Cervical region,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0079,141892,1310,2,0.00152671755725191,140582,1020,0.00725555191987594,0.2092,0.0522,0.8386
Union#M4805#Spinal stenosis Thoracolumbar region,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0375,117396,42,2,0.0476190476190476,117354,851,0.00725156364503979,6.8451,1.6516,28.3686
Union#M5338#Sacrococcygeal disorders not elsewhere classified-Sacral/s,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0295,99587,168,4,0.0238095238095238,99419,682,0.00685985576197709,3.5311,1.3059,9.5482
Union#M545#Low back pain,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0166,154867,14739,80,0.00542777664699098,140128,1000,0.00713633249600365,0.7593,0.6043,0.9541
Union#M5459#Low back pain Site unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0688,143789,3136,14,0.00446428571428571,140653,1019,0.00724477970608519,0.6145,0.3622,1.0425
