Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
Union#L538#Other specified erythematous conditions,European,raredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0419,223757,100,2,0.02,223657,721,0.00322368626960033,6.3103,1.5531,25.6383
Union#L602#Onychogryphosis,European,raredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0336,269064,87,2,0.0229885057471264,268977,882,0.00327909077727835,7.1521,1.7572,29.1105
Union#L680#Hirsutism,European,raredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0952,155434,31,1,0.032258064516129,155403,500,0.00321744110474058,10.3269,1.4055,75.8745
Union#L728#Other follicular cysts of skin and subcutaneous tissue,European,raredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0068,234675,229,4,0.0174672489082969,234446,754,0.00321609240507409,5.51,2.0448,14.8473
Union#L739#Follicular disorder unspecified,European,raredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0787,208834,302,3,0.00993377483443709,208532,684,0.00328007212322329,3.0489,0.9753,9.5307
Union#L85#Other epidermal thickening,European,raredmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.047,257856,3837,20,0.00521240552514986,254019,837,0.00329502911199556,1.5849,1.0161,2.4724
131873#Source of report of M17 (Gonarthrosis [arthrosis of knee]),European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0311,447601,43791,169,0.00385924048320431,403810,1302,0.00322428865060301,1.1977,1.02,1.4063
131889#Source of report of M25 (Other joint disorders not elsewhere classified),European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0725,438174,85911,309,0.0035967454691483,352263,1129,0.00320499172493279,1.1227,0.9897,1.2735
131895#Source of report of M32 (Systemic lupus erythematosus),European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0339,296492,909,7,0.0077007700770077,295583,977,0.00330533217404249,2.3401,1.1095,4.9359
131917#Source of report of M47 (Spondylosis),European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0534,418909,34431,92,0.00267201068804275,384478,1264,0.00328757432154766,0.8123,0.6571,1.004
131925#Source of report of M51 (Other intervertebral disc disorders),European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.036,459449,26780,107,0.00399551904406273,432669,1396,0.00322648491109832,1.2393,1.0177,1.5092
131939#Source of report of M65 (Synovitis and tenosynovitis),European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.005,410002,18911,41,0.00216805034107133,391091,1306,0.00333937625769961,0.6485,0.475,0.8852
131969#Source of report of M83 (Adult osteomalacia),European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0655,343338,124,2,0.0161290322580645,343214,1149,0.00334776553403999,4.8804,1.2054,19.7604
131981#Source of report of M89 (Other disorders of bone),European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0978,348510,5527,11,0.00199022978107472,342983,1153,0.00336168264899427,0.5912,0.3263,1.0712
40002#Block M40-M43#M40-M43 Deforming dorsopathies,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.007,458597,38,2,0.0526315789473684,458559,1500,0.00327111669381694,16.9281,4.0721,70.3712
41202#Block M15-M19#M15-M19 Arthrosis,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0882,349508,54432,202,0.00371105232216343,295076,957,0.00324323225202999,1.1448,0.9833,1.3328
41202#Block M91-M94#M91-M94 Chondropathies,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0246,274120,1044,8,0.00766283524904215,273076,899,0.00329212380436216,2.3379,1.1625,4.7018
41202#Block M95-M99#M95-M99 Other disorders of the musculoskeletal system and connective tissue,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0903,296443,1361,8,0.00587803085966201,295082,952,0.00322622186375313,1.8268,0.9091,3.6711
41202#M05#Seropositive rheumatoid arthritis,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0818,232765,700,5,0.00714285714285714,232065,756,0.00325770796974985,2.2012,0.9107,5.3205
41202#M059#Seropositive rheumatoid arthritis unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.054,227859,623,5,0.00802568218298555,227236,734,0.00323012198771321,2.4966,1.0324,6.0376
41202#M0599#Seropositive rheumatoid arthritis unspecified Site unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.071,210670,128,2,0.015625,210542,715,0.00339599699822363,4.6582,1.1501,18.8674
41202#M0690#Rheumatoid arthritis unspecified Multiple sites,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0853,227192,707,5,0.00707213578500707,226485,740,0.00326732454687948,2.1728,0.8989,5.2521
41202#M0699#Rheumatoid arthritis unspecified Site unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0671,236545,655,5,0.00763358778625954,235890,773,0.00327695112128535,2.3397,0.9678,5.6562
41202#M1394#Arthritis unspecified Hand,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0176,228213,458,5,0.0109170305676856,227755,735,0.00322715198349103,3.4092,1.408,8.2549
41202#M15#Polyarthrosis,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0021,268177,4793,29,0.00605049029835176,263384,857,0.00325380433131853,1.8647,1.2865,2.7028
41202#M150#Primary generalized (osteo)arthrosis,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0537,285322,433,4,0.0092378752886836,284889,921,0.00323283805271527,2.8748,1.0718,7.7112
41202#M159#Polyarthrosis unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.006,267499,4317,25,0.00579105860551309,263182,836,0.00317650903177269,1.8279,1.2265,2.724
41202#M1994#Arthrosis unspecified Hand,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0303,226036,1392,10,0.00718390804597701,224644,751,0.00334306725307598,2.1572,1.1533,4.0349
41202#M214#Flat foot [pes planus] (acquired),European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0251,228676,191,3,0.0157068062827225,228485,742,0.00324747795260083,4.8978,1.5619,15.3585
41202#M2427#Disorder of ligament Ankle and foot,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0457,321043,105,2,0.0190476190476191,320938,1035,0.00322492194754127,6.0017,1.479,24.3537
41202#M259#Joint disorder unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.095,321272,334,3,0.00898203592814371,320938,1035,0.00322492194754127,2.8014,0.8974,8.7449
41202#M32#Systemic lupus erythematosus,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0956,207587,154,2,0.012987012987013,207433,697,0.00336012109934292,3.9027,0.9653,15.779
41202#M329#Systemic lupus erythematosus unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0607,197503,120,2,0.0166666666666667,197383,653,0.00330828896105541,5.1063,1.2595,20.7015
41202#M34#Systemic sclerosis,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0815,215898,140,2,0.0142857142857143,215758,726,0.00336488102411035,4.2926,1.0608,17.3696
41202#M4199#Scoliosis unspecified Site unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0966,203993,31,1,0.032258064516129,203962,666,0.00326531412714133,10.175,1.3855,74.7225
41202#M431#Spondylolisthesis,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0485,248423,1349,9,0.00667160859896219,247074,809,0.00327432267255964,2.0445,1.0576,3.9524
41202#M4317#Spondylolisthesis Lumbosacral region,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0108,282462,259,4,0.0154440154440154,282203,920,0.00326006456345255,4.796,1.7825,12.9041
41202#M45X0#Ankylosing spondylitis Multiple sites in spine,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.011,209871,49,2,0.0408163265306122,209822,674,0.00321224657090296,13.2046,3.2009,54.4725
41202#M46#Other inflammatory spondylopathies,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0535,321762,824,6,0.00728155339805825,320938,1035,0.00322492194754127,2.2671,1.0132,5.073
41202#M469#Inflammatory spondylopathy unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0839,267075,315,3,0.00952380952380953,266760,863,0.00323511770880192,2.9626,0.9484,9.254
41202#M51#Other intervertebral disc disorders,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0354,306797,9518,43,0.00451775583105694,297279,960,0.00322928965719072,1.4008,1.0313,1.9027
41202#M512#Other specified intervertebral disc displacement,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0226,310927,2608,16,0.00613496932515337,308319,1002,0.00324988080526987,1.8932,1.1536,3.1071
41202#M5416#Radiculopathy Lumbar region,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.091,293111,723,5,0.00691562932226833,292388,954,0.003262787802509,2.1273,0.8807,5.1385
41202#M7983#Other specified soft tissue disorders Forearm,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0389,321034,96,2,0.0208333333333333,320938,1035,0.00322492194754127,6.5763,1.6186,26.7195
41202#M8195#Osteoporosis unspecified Pelvic region and thigh,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0144,188226,55,2,0.0363636363636364,188171,620,0.00329487540588082,11.4152,2.7757,46.9451
41202#M85#Other disorders of bone density and structure,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0185,225502,467,5,0.0107066381156317,225035,722,0.00320838980603017,3.3624,1.3887,8.1412
41202#M856#Other cyst of bone,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0021,321016,78,3,0.0384615384615385,320938,1035,0.00322492194754127,12.3634,3.8927,39.2664
41202#M8695#Osteomyelitis unspecified Pelvic region and thigh,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0107,320986,48,2,0.0416666666666667,320938,1035,0.00322492194754127,13.4385,3.2579,55.433
41202#M94#Other disorders of cartilage,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0421,261838,757,6,0.00792602377807133,261081,862,0.00330165734005922,2.4118,1.0771,5.4006
41202#M942#Chondromalacia,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0143,320994,56,2,0.0357142857142857,320938,1035,0.00322492194754127,11.4476,2.7874,47.0147
41202#M9426#Chondromalacia Lower leg,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0954,320969,31,1,0.032258064516129,320938,1035,0.00322492194754127,10.3028,1.4037,75.6224
41202#M948#Other specified disorders of cartilage,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0661,274375,282,3,0.0106382978723404,274093,894,0.00326166666058601,3.2859,1.0514,10.2699
Union#Block M15-M19#M15-M19 Arthrosis,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0864,233907,92681,336,0.00362533852677464,141226,452,0.0032005438092136,1.1332,0.9838,1.3054
Union#Block M40-M43#M40-M43 Deforming dorsopathies,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0895,129479,8083,36,0.0044537919089447,121396,397,0.00327028897163004,1.3635,0.9687,1.9193
Union#Block M86-M90#M86-M90 Other osteopathies,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0273,164039,6340,10,0.00157728706624606,157699,498,0.00315791476166621,0.4987,0.2665,0.9331
Union#M08#Juvenile arthritis,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0869,118882,153,2,0.0130718954248366,118729,379,0.00319214345273691,4.136,1.0212,16.7509
Union#M10#Gout,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0737,109385,19099,72,0.00376983088119797,90286,268,0.0029683450368828,1.271,0.9794,1.6495
Union#M1389#Other specified arthritis Site unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0095,157745,46,2,0.0434782608695652,157699,498,0.00315791476166621,14.3484,3.4689,59.3495
Union#M1394#Arthritis unspecified Hand,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0333,124296,2102,13,0.00618458610846813,122194,403,0.00329803427336858,1.8807,1.0807,3.2727
Union#M17#Gonarthrosis [arthrosis of knee],European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.039,198914,43791,169,0.00385924048320431,155123,496,0.00319746265866441,1.2078,1.014,1.4386
Union#M179#Gonarthrosis unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0132,188655,33456,134,0.0040052606408417,155199,486,0.00313146347592446,1.2802,1.0569,1.5505
Union#M214#Flat foot [pes planus] (acquired),European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0528,113896,429,4,0.00932400932400932,113467,367,0.00323442058043308,2.9005,1.0778,7.8052
Union#M217#Unequal limb length (acquired),European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0359,157925,226,3,0.0132743362831858,157699,498,0.00315791476166621,4.2466,1.3546,13.3125
Union#M2546#Effusion of joint Lower leg,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0786,136120,1793,10,0.00557724484104852,134327,409,0.00304480856417548,1.8364,0.9789,3.4448
Union#M2578#Osteophyte Other,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0226,158378,679,6,0.00883652430044183,157699,498,0.00315791476166621,2.8142,1.2538,6.3168
Union#M311#Thrombotic microangiopathy,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0076,157740,41,2,0.0487804878048781,157699,498,0.00315791476166621,16.1879,3.8982,67.2225
Union#M32#Systemic lupus erythematosus,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0386,98758,910,7,0.00769230769230769,97848,331,0.00338279780884637,2.2838,1.0772,4.8419
Union#M405#Lordosis unspecified,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0108,134653,139,3,0.0215827338129496,134514,435,0.00323386413310139,6.7991,2.1574,21.4276
Union#M4056#Lordosis unspecified Lumbar region,European,raredmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0167,157761,62,2,0.032258064516129,157699,498,0.00315791476166621,10.5222,2.5649,43.1665
