Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
40006#Block C50-C50#C50-C50 Malignant neoplasm of breast,European,syn,Chapter II Neoplasms,0.0601,204223,17203,41,0.00238330523745858,187020,326,0.00174312907710405,1.3681,0.9884,1.8938
40006#Block C51-C58#C51-C58 Malignant neoplasms of female genital organs,European,syn,Chapter II Neoplasms,0.0271,191072,5066,16,0.00315831030398737,186006,326,0.00175263163553864,1.8046,1.0916,2.9832
40006#Block C76-C80#C76-C80 Malignant neoplasms of ill-defined secondary and unspecified sites,European,syn,Chapter II Neoplasms,0.0964,307793,928,4,0.00431034482758621,306865,568,0.0018509768139084,2.3344,0.8713,6.2547
40006#Block D00-D09#D00-D09 In situ neoplasms,European,syn,Chapter II Neoplasms,0.0319,278305,14165,15,0.00105894811154253,264140,486,0.00183993336866813,0.5751,0.3439,0.9616
40006#Block D10-D36#D10-D36 Benign neoplasms,European,syn,Chapter II Neoplasms,0.0193,297424,1466,7,0.00477489768076398,295958,536,0.0018110677866454,2.6444,1.2524,5.5836
40006#C01#Malignant neoplasm of base of tongue,European,syn,Chapter II Neoplasms,0.0573,216177,208,2,0.00961538461538462,215969,398,0.00184285707671008,5.2586,1.3018,21.2418
40006#C051#Malignant neoplasm: Soft palate,European,syn,Chapter II Neoplasms,0.0876,341730,50,1,0.02,341680,625,0.0018291969093889,11.1365,1.5354,80.7761
40006#C402#Malignant neoplasm: Long bones of lower limb,European,syn,Chapter II Neoplasms,0.0575,237361,32,1,0.03125,237329,438,0.00184553931462232,17.4467,2.3764,128.0878
40006#C441#Malignant neoplasm: Skin of eyelid including canthus,European,syn,Chapter II Neoplasms,0.0586,342806,1126,5,0.0044404973357016,341680,625,0.0018291969093889,2.4339,1.0075,5.8797
40006#C444#Malignant neoplasm: Skin of scalp and neck,European,syn,Chapter II Neoplasms,0.0999,230571,1929,7,0.00362882322446864,228642,425,0.00185880109516187,1.9557,0.9254,4.1329
40006#C50#Malignant neoplasm of breast,European,syn,Chapter II Neoplasms,0.0742,204223,17203,41,0.00238330523745858,187020,329,0.00175917014223078,1.3556,0.9795,1.8762
40006#C501#Malignant neoplasm: Central portion of breast,European,syn,Chapter II Neoplasms,0.0427,191101,729,4,0.00548696844993141,190372,337,0.00177021830941525,3.1112,1.1578,8.3603
40006#C54#Malignant neoplasm of corpus uteri,European,syn,Chapter II Neoplasms,0.0844,188451,2442,8,0.00327600327600328,186009,326,0.00175260336865421,1.8721,0.9273,3.7795
40006#C541#Malignant neoplasm: Endometrium,European,syn,Chapter II Neoplasms,0.0752,188360,2348,8,0.00340715502555366,186012,326,0.00175257510268155,1.9473,0.9645,3.9316
40006#C56#Malignant neoplasm of ovary,European,syn,Chapter II Neoplasms,0.0305,187710,1665,7,0.0042042042042042,186045,326,0.00175226423714693,2.4052,1.1358,5.0933
40006#C76#Malignant neoplasm of other and ill-defined sites,European,syn,Chapter II Neoplasms,0.0047,341735,55,2,0.0363636363636364,341680,625,0.0018291969093889,20.592,5.0072,84.6833
40006#D09#Carcinoma in situ of other and unspecified sites,European,syn,Chapter II Neoplasms,0.0834,209160,1664,0,0,207496,399,0.00192292863476886,0,,
40006#D32#Benign neoplasm of meninges,European,syn,Chapter II Neoplasms,0.0129,245944,728,5,0.00686813186813187,245216,458,0.00186774109356649,3.6958,1.5263,8.9487
40006#D320#Benign neoplasm: Cerebral meninges,European,syn,Chapter II Neoplasms,0.0222,248197,574,4,0.00696864111498258,247623,452,0.00182535547990292,3.8375,1.4291,10.3043
40006#D38#Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs,European,syn,Chapter II Neoplasms,0.0622,341715,35,1,0.0285714285714286,341680,625,0.0018291969093889,16.0496,2.1936,117.4308
40006#D45#Polycythaemia vera,European,syn,Chapter II Neoplasms,0.0701,241590,234,2,0.00854700854700855,241356,444,0.00183960622482971,4.6775,1.1592,18.8738
40006#D469#Myelodysplastic syndrome unspecified,European,syn,Chapter II Neoplasms,0.0586,258124,207,2,0.00966183574879227,257917,484,0.00187657269586728,5.1891,1.2854,20.949
40011#8092#Infiltrating basal cell carcinoma| NOS,European,syn,Chapter II Neoplasms,0.0483,393549,438,3,0.00684931506849315,393111,723,0.00183917519479231,3.7429,1.1996,11.678
40011#8260#Papillary adenocarcinoma| NOS,European,syn,Chapter II Neoplasms,0.0786,383604,528,3,0.00568181818181818,383076,718,0.00187430170514467,3.043,0.976,9.4882
40011#8310#Clear cell adenocarcinoma,European,syn,Chapter II Neoplasms,0.02,384421,1108,6,0.00541516245487365,383313,721,0.0018809693383736,2.8892,1.2909,6.4664
40011#8460#Papillary serous cystadenocarcinoma,European,syn,Chapter II Neoplasms,0.0533,249197,201,2,0.0099502487562189,248996,456,0.00183135472055776,5.4778,1.3564,22.1229
40011#8461#Serous surface papillary carcinoma,European,syn,Chapter II Neoplasms,0.0371,249197,395,3,0.00759493670886076,248802,455,0.00182876343437754,4.1772,1.3364,13.0564
40011#8522#Infiltrating duct and lobular carcinoma,European,syn,Chapter II Neoplasms,0.0354,249572,665,4,0.00601503759398496,248907,455,0.00182799198094067,3.3044,1.2312,8.8685
40011#8580#Thymoma| malignant| NOS,European,syn,Chapter II Neoplasms,0.082,459449,46,1,0.0217391304347826,459403,853,0.0018567575745043,11.9461,1.6448,86.7646
40011#8620#Granulosa cell tumor| malignant,European,syn,Chapter II Neoplasms,0.0845,249197,48,1,0.0208333333333333,249149,457,0.00183424376577871,11.5784,1.594,84.0999
40011#8801#Spindle cell sarcoma,European,syn,Chapter II Neoplasms,0.0683,459449,38,1,0.0263157894736842,459411,853,0.00185672524166814,14.5293,1.9912,106.0181
40011#9530#Meningioma| malignant,European,syn,Chapter II Neoplasms,0.0311,335731,613,4,0.00652528548123981,335118,638,0.00190380701722975,3.4434,1.2843,9.2327
40011#9950#Polycythemia vera,European,syn,Chapter II Neoplasms,0.076,324577,247,2,0.00809716599190283,324330,593,0.00182838466993494,4.4566,1.1057,17.9625
40011#9989#Myelodysplastic syndrome| NOS,European,syn,Chapter II Neoplasms,0.0554,352129,206,2,0.00970873786407767,351923,643,0.00182710422450366,5.356,1.3276,21.6082
41202#Block C50-C50#C50-C50 Malignant neoplasm of breast,European,syn,Chapter II Neoplasms,0.0837,189581,16531,39,0.00235920391990805,173050,303,0.00175093903496099,1.3482,0.9656,1.8825
41202#Block C51-C58#C51-C58 Malignant neoplasms of female genital organs,European,syn,Chapter II Neoplasms,0.0024,176532,4621,18,0.00389526076606795,171911,302,0.00175672295548278,2.2221,1.3799,3.5783
41202#Block C76-C80#C76-C80 Malignant neoplasms of ill-defined secondary and unspecified sites,European,syn,Chapter II Neoplasms,0.0417,320745,9994,27,0.00270162097258355,310751,556,0.00178921387219993,1.5113,1.0266,2.225
41202#C01#Malignant neoplasm of base of tongue,European,syn,Chapter II Neoplasms,0.0832,195983,257,2,0.00778210116731518,195726,362,0.0018495243350398,4.2328,1.0488,17.0821
41202#C180#Malignant neoplasm: Caecum,European,syn,Chapter II Neoplasms,0.0394,289693,1339,6,0.00448095593726662,288354,528,0.00183108262760357,2.4537,1.0954,5.4964
41202#C340#Malignant neoplasm: Main bronchus,European,syn,Chapter II Neoplasms,0.0957,274694,289,2,0.0069204152249135,274405,491,0.00178932599624642,3.8876,0.9649,15.6638
41202#C40#Malignant neoplasm of bone and articular cartilage of limbs,European,syn,Chapter II Neoplasms,0.097,231577,57,1,0.0175438596491228,231520,413,0.00178386316516932,9.9925,1.38,72.3571
41202#C402#Malignant neoplasm: Long bones of lower limb,European,syn,Chapter II Neoplasms,0.0562,318017,32,1,0.03125,317985,573,0.00180197179112222,17.8693,2.4352,131.1223
41202#C435#Malignant neoplasm: Malignant melanoma of trunk,European,syn,Chapter II Neoplasms,0.0867,220752,1240,5,0.00403225806451613,219512,410,0.00186777943802617,2.1635,0.8941,5.2351
41202#C44#Other malignant neoplasms of skin,European,syn,Chapter II Neoplasms,0.0612,293534,24262,57,0.00234935289753524,269272,486,0.00180486645473722,1.3024,0.9895,1.7142
41202#C441#Malignant neoplasm: Skin of eyelid including canthus,European,syn,Chapter II Neoplasms,0.048,305539,2444,9,0.00368248772504092,303095,545,0.00179811610221218,2.0518,1.0606,3.9695
41202#C447#Malignant neoplasm: Skin of lower limb including hip,European,syn,Chapter II Neoplasms,0.0664,293133,2170,8,0.00368663594470046,290963,526,0.00180778999391675,2.0432,1.0151,4.1123
41202#C50#Malignant neoplasm of breast,European,syn,Chapter II Neoplasms,0.0837,189581,16531,39,0.00235920391990805,173050,303,0.00175093903496099,1.3482,0.9656,1.8825
41202#C500#Malignant neoplasm: Nipple and areola,European,syn,Chapter II Neoplasms,0.0503,183657,204,2,0.00980392156862745,183453,320,0.00174431598284029,5.6662,1.4014,22.9108
41202#C501#Malignant neoplasm: Central portion of breast,European,syn,Chapter II Neoplasms,0.0373,175709,701,4,0.00570613409415121,175008,308,0.00175991954653502,3.2551,1.2106,8.7528
41202#C502#Malignant neoplasm: Upper-inner quadrant of breast,European,syn,Chapter II Neoplasms,0.0641,173102,1196,5,0.00418060200668896,171906,303,0.0017625911835538,2.3776,0.9807,5.7642
41202#C54#Malignant neoplasm of corpus uteri,European,syn,Chapter II Neoplasms,0.0246,174151,2315,9,0.00388768898488121,171836,302,0.0017574896994809,2.2168,1.1409,4.3074
41202#C541#Malignant neoplasm: Endometrium,European,syn,Chapter II Neoplasms,0.0221,174100,2262,9,0.00397877984084881,171838,303,0.00176328867887196,2.2615,1.1639,4.3942
41202#C56#Malignant neoplasm of ovary,European,syn,Chapter II Neoplasms,0.0293,173617,1646,7,0.00425273390036452,171971,302,0.00175611004180937,2.4278,1.1457,5.1443
41202#C57#Malignant neoplasm of other and unspecified female genital organs,European,syn,Chapter II Neoplasms,0.0768,172688,258,2,0.00775193798449612,172430,303,0.00175723481992693,4.4381,1.0989,17.9235
41202#C67#Malignant neoplasm of bladder,European,syn,Chapter II Neoplasms,0.0983,199573,4206,3,0.000713266761768902,195367,362,0.00185292296037714,0.3845,0.1234,1.1983
41202#C760#Malignant neoplasm of other and ill-defined sites: Head face and neck,European,syn,Chapter II Neoplasms,0.0946,318040,55,1,0.0181818181818182,317985,573,0.00180197179112222,10.2583,1.4167,74.2805
41202#C77#Secondary and unspecified malignant neoplasm of lymph nodes,European,syn,Chapter II Neoplasms,0.0506,297384,1824,7,0.00383771929824561,295560,532,0.00179997293273785,2.1365,1.0121,4.5098
41202#C773#Secondary and unspecified malignant neoplasm: Axillary and upper limb lymph nodes,European,syn,Chapter II Neoplasms,0.0932,211496,620,3,0.00483870967741936,210876,362,0.001716648646598,2.8275,0.9052,8.8325
41202#C779#Secondary and unspecified malignant neoplasm: Lymph node unspecified,European,syn,Chapter II Neoplasms,0.0731,318027,42,1,0.0238095238095238,317985,573,0.00180197179112222,13.5109,1.8553,98.3909
41202#C786#Secondary malignant neoplasm of retroperitoneum and peritoneum,European,syn,Chapter II Neoplasms,0.0818,236241,1294,5,0.00386398763523957,234947,413,0.00175784325826676,2.2028,0.9105,5.3295
41202#D132#Benign neoplasm: Duodenum,European,syn,Chapter II Neoplasms,0.0578,318199,214,2,0.00934579439252336,317985,573,0.00180197179112222,5.2259,1.2953,21.0835
41202#D14#Benign neoplasm of middle ear and respiratory system,European,syn,Chapter II Neoplasms,0.0373,227269,391,3,0.00767263427109975,226878,420,0.00185121519054293,4.169,1.3333,13.0354
41202#D140#Benign neoplasm: Middle ear nasal cavity and accessory sinuses,European,syn,Chapter II Neoplasms,0.0088,237970,226,3,0.0132743362831858,237744,437,0.00183811158220607,7.3054,2.3293,22.9122
41202#D170#Benign lipomatous neoplasm of skin and subcutaneous tissue of head face and neck,European,syn,Chapter II Neoplasms,0.0728,213434,1209,5,0.00413564929693962,212225,385,0.001814112380728,2.285,0.944,5.5312
41202#D181#Lymphangioma any site,European,syn,Chapter II Neoplasms,0.088,318036,51,1,0.0196078431372549,317985,573,0.00180197179112222,11.079,1.5278,80.3383
41202#D25#Leiomyoma of uterus,European,syn,Chapter II Neoplasms,0.0764,179697,7935,21,0.00264650283553875,171762,302,0.00175824687649189,1.5065,0.9675,2.346
41202#D259#Leiomyoma of uterus unspecified,European,syn,Chapter II Neoplasms,0.0944,178101,6339,17,0.00268181101120051,171762,302,0.00175824687649189,1.5267,0.936,2.4901
41202#D32#Benign neoplasm of meninges,European,syn,Chapter II Neoplasms,0.0534,234351,767,4,0.00521512385919166,233584,424,0.00181519282142613,2.8829,1.0742,7.7366
41202#D320#Benign neoplasm: Cerebral meninges,European,syn,Chapter II Neoplasms,0.026,237127,621,4,0.00644122383252818,236506,419,0.00177162524417985,3.6529,1.3603,9.8094
41202#D374#Neoplasm of uncertain or unknown behaviour: Colon,European,syn,Chapter II Neoplasms,0.0853,285089,574,3,0.00522648083623693,284515,508,0.00178549461364076,2.9373,0.9414,9.1651
41202#D431#Neoplasm of uncertain or unknown behaviour: Brain infratentorial,European,syn,Chapter II Neoplasms,0.0562,318017,32,1,0.03125,317985,573,0.00180197179112222,17.8693,2.4352,131.1223
41202#D45#Polycythaemia vera,European,syn,Chapter II Neoplasms,0.056,218429,474,3,0.00632911392405063,217955,393,0.00180312449817623,3.5261,1.1283,11.0198
Union#Block C50-C50#C50-C50 Malignant neoplasm of breast,European,syn,Chapter II Neoplasms,0.0733,165627,21139,50,0.00236529637163537,144488,259,0.00179253640440729,1.3203,0.9751,1.7877
Union#Block C76-C80#C76-C80 Malignant neoplasms of ill-defined secondary and unspecified sites,European,syn,Chapter II Neoplasms,0.0637,291916,24846,58,0.00233437977944136,267070,481,0.00180102594825327,1.2968,0.9873,1.7035
Union#Block D37-D48#D37-D48 Neoplasms of uncertain or unknown behaviour,European,syn,Chapter II Neoplasms,0.0821,255111,12219,31,0.00253703249038383,242892,439,0.00180738764553793,1.4047,0.9755,2.0229
Union#C050#Malignant neoplasm: Hard palate,European,syn,Chapter II Neoplasms,0.0799,273828,46,1,0.0217391304347826,273782,494,0.00180435528997524,12.2937,1.6912,89.363
Union#C159#Malignant neoplasm: Oesophagus unspecified,European,syn,Chapter II Neoplasms,0.0821,179575,1678,0,0,177897,331,0.00186062721687269,0,,
Union#C210#Malignant neoplasm: Anus unspecified,European,syn,Chapter II Neoplasms,0.0957,216107,289,2,0.0069204152249135,215818,386,0.00178854405100594,3.8893,0.9645,15.6827
Union#C227#Malignant neoplasm: Other specified carcinomas of liver,European,syn,Chapter II Neoplasms,0.0882,273833,51,1,0.0196078431372549,273782,494,0.00180435528997524,11.0643,1.5254,80.2537
Union#C300#Malignant neoplasm: Nasal cavity,European,syn,Chapter II Neoplasms,0.0194,273899,117,2,0.0170940170940171,273782,494,0.00180435528997524,9.6211,2.3708,39.0434
Union#C340#Malignant neoplasm: Main bronchus,European,syn,Chapter II Neoplasms,0.0465,274221,439,3,0.00683371298405467,273782,494,0.00180435528997524,3.8065,1.2187,11.8892
Union#C402#Malignant neoplasm: Long bones of lower limb,European,syn,Chapter II Neoplasms,0.0815,273829,47,1,0.0212765957446809,273782,494,0.00180435528997524,12.0264,1.6552,87.3794
Union#C435#Malignant neoplasm: Malignant melanoma of trunk,European,syn,Chapter II Neoplasms,0.0983,203380,2006,7,0.00348953140578265,201374,357,0.00177282072164232,1.9717,0.932,4.1714
Union#C44#Other malignant neoplasms of skin,European,syn,Chapter II Neoplasms,0.0968,288699,40686,91,0.002236641596618,248013,457,0.00184264534520368,1.2143,0.9694,1.5211
Union#C441#Malignant neoplasm: Skin of eyelid including canthus,European,syn,Chapter II Neoplasms,0.0772,256310,3040,10,0.00328947368421053,253270,450,0.00177675997946855,1.8542,0.9898,3.4734
