Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
131307#Source of report of I25 (Chronic ischaemic heart disease),European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0527,306737,50351,63,0.00125121646044766,256386,242,0.000943889291927016,1.326,1.0048,1.7499
131309#Source of report of I26 (Pulmonary embolism),European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0384,418492,12271,5,0.000407464754298753,406221,402,0.000989609104403761,0.4115,0.1703,0.9942
131323#Source of report of I34 (Nonrheumatic mitral valve disorders),European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0668,392474,7827,13,0.00166091733742175,384647,376,0.000977519647884944,1.7003,0.9777,2.957
131329#Source of report of I37 (Pulmonary valve disorders),European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0649,367842,929,3,0.00322927879440258,366913,359,0.000978433579622417,3.3079,1.0599,10.324
131339#Source of report of I42 (Cardiomyopathy),European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0553,337785,3520,0,0,334265,332,0.000993223939090243,0,,
131355#Source of report of I50 (Heart failure),European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0433,328199,19289,28,0.00145160454144849,308910,296,0.000958207892266356,1.5157,1.0284,2.2337
20002#1492#aortic aneurysm,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0954,156834,104,1,0.00961538461538462,156730,150,0.000957059911950488,10.1346,1.4049,73.1087
40001#Block I20-I25#I20-I25 Ischaemic heart diseases,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0083,256691,4360,10,0.00229357798165138,252331,229,0.00090753811461929,2.5308,1.3426,4.7704
40001#Chapter IX#Chapter IX Diseases of the circulatory system,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0481,297626,8585,14,0.00163075131042516,289041,269,0.000930663815860034,1.7535,1.0242,3.0021
40001#I110#Hypertensive heart disease with (congestive) heart failure,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0901,332227,98,1,0.0102040816326531,332129,319,0.000960470178755845,10.7233,1.4908,77.1344
40001#I21#Acute myocardial infarction,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0222,263094,1741,5,0.00287191269385411,261353,234,0.000895340784303222,3.214,1.3237,7.8039
40001#I219#Acute myocardial infarction unspecified,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0842,262357,1718,4,0.00232828870779977,260639,247,0.000947670916478348,2.4603,0.915,6.6148
40001#I251#Atherosclerotic heart disease,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.028,253147,1187,4,0.0033698399326032,251960,238,0.000944594380060327,3.5762,1.329,9.6229
40001#I679#Cerebrovascular disease unspecified,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0994,288043,108,1,0.00925925925925926,287935,278,0.00096549568478997,9.6704,1.345,69.5274
40002#Block I20-I25#I20-I25 Ischaemic heart diseases,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0163,264825,4502,10,0.0022212350066637,260323,255,0.000979552325380393,2.2704,1.2062,4.2738
40002#I25#Chronic ischaemic heart disease,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0188,260954,4118,9,0.00218552695483244,256836,241,0.00093834197698142,2.332,1.198,4.5398
40002#I259#Chronic ischaemic heart disease unspecified,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0491,261309,3386,7,0.00206733608978145,257923,247,0.000957650151401775,2.1612,1.0188,4.5843
40002#I34#Nonrheumatic mitral valve disorders,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0432,444158,45,1,0.0222222222222222,444113,435,0.000979480447543756,23.1807,3.1866,168.628
40002#I340#Mitral (valve) insufficiency,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0338,444148,35,1,0.0285714285714286,444113,435,0.000979480447543756,29.9985,4.0972,219.6387
40002#I509#Heart failure unspecified,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0986,277468,1158,3,0.00259067357512953,276310,260,0.000940972096558214,2.7577,0.8823,8.6192
41202#I211#Acute transmural myocardial infarction of inferior wall,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0418,192546,3186,7,0.00219711236660389,189360,185,0.000976975073933249,2.2516,1.0578,4.7931
41202#I258#Other forms of chronic ischaemic heart disease,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0962,183818,520,2,0.00384615384615385,183298,182,0.00099291863522788,3.8847,0.9616,15.6932
41202#I269#Pulmonary embolism without mention of acute cor pulmonale,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0362,284729,6136,1,0.000162972620599739,278593,282,0.00101222930942271,0.1609,0.0226,1.1462
41202#I481#Persistent atrial fibrillation,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0192,226880,1055,4,0.0037914691943128,225825,213,0.00094320823646629,4.0313,1.4964,10.86
41202#I482#Chronic atrial fibrillation,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0081,211574,136,2,0.0147058823529412,211438,206,0.000974280876663608,15.3044,3.7631,62.243
41202#I484#Atypical atrial flutter,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0651,238399,71,1,0.0140845070422535,238328,225,0.000944077070256118,15.1177,2.0909,109.3045
41202#I50#Heart failure,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0482,234121,5294,10,0.00188893086513034,228827,226,0.000987645688664362,1.9143,1.0155,3.6085
41202#I509#Heart failure unspecified,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0421,232110,1367,4,0.00292611558156547,230743,216,0.000936106404094599,3.1321,1.1633,8.4331
41202#I653#Occlusion and stenosis of multiple and bilateral precerebral arteries,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.028,184650,30,1,0.0333333333333333,184620,174,0.000942476438089048,36.5529,4.9516,269.8328
41202#I739#Peripheral vascular disease unspecified,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0931,206385,1163,3,0.00257953568357696,205222,187,0.000911208349981971,2.8356,0.905,8.8851
41202#I891#Lymphangitis,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0376,347983,38,1,0.0263157894736842,347945,350,0.00100590610585006,26.8413,3.6725,196.1767
42001#Source of myocardial infarction report,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0931,287249,25499,33,0.00129416839876074,261750,248,0.000947468958930277,1.3664,0.9501,1.9652
Union#I21#Acute myocardial infarction,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0971,132776,26883,33,0.00122754156902131,105893,93,0.000878245020917341,1.3982,0.9397,2.0804
Union#I211#Acute transmural myocardial infarction of inferior wall,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0413,102655,3452,7,0.00202780996523754,99203,88,0.000887069947481427,2.2886,1.0592,4.9451
Union#I25#Chronic ischaemic heart disease,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0423,162796,50351,63,0.00125121646044766,112445,101,0.000898216906042954,1.3935,1.0171,1.9091
Union#I251#Atherosclerotic heart disease,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0515,141785,35753,50,0.00139848404329707,106032,105,0.000990267089180625,1.4128,1.0086,1.979
Union#I252#Old myocardial infarction,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.035,124360,18678,28,0.00149908983831245,105682,100,0.000946234931208721,1.5851,1.0422,2.411
Union#I269#Pulmonary embolism without mention of acute cor pulmonale,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0185,155304,9596,2,0.000208420175072947,145708,134,0.000919647514206495,0.2265,0.056,0.9151
Union#I313#Pericardial effusion (noninflammatory),European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0699,148635,2245,5,0.0022271714922049,146390,140,0.000956349477423321,2.3318,0.9547,5.6954
Union#I34#Nonrheumatic mitral valve disorders,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0595,151721,7828,13,0.00166070516096065,143893,135,0.000938197132591579,1.7714,1.0021,3.1311
Union#I340#Mitral (valve) insufficiency,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0385,143553,6618,12,0.00181323662737987,136935,127,0.00092744732902472,1.9568,1.0821,3.5387
Union#I37#Pulmonary valve disorders,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0604,135774,929,3,0.00322927879440258,134845,127,0.000941822092031592,3.4366,1.0917,10.8179
Union#I371#Pulmonary valve insufficiency,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0435,132193,808,3,0.00371287128712871,131385,124,0.000943791148152377,3.9449,1.2525,12.4254
Union#I42#Cardiomyopathy,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0819,127342,3523,0,0,123819,117,0.000944927676689361,0,,
Union#I447#Left bundle-branch block unspecified,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0618,137617,5706,9,0.00157728706624606,131911,108,0.000818733843273116,1.928,0.9762,3.8076
Union#I481#Persistent atrial fibrillation,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0505,116851,1538,4,0.00260078023407022,115313,101,0.000875876960967107,2.9745,1.0937,8.0894
Union#I484#Atypical atrial flutter,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0909,124790,110,1,0.00909090909090909,124680,107,0.000858196984279756,10.681,1.4776,77.2112
Union#I495#Sick sinus syndrome,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0104,136379,1427,5,0.00350385423966363,134952,120,0.000889205050684688,3.9508,1.6125,9.6799
Union#I499#Cardiac arrhythmia unspecified,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0771,147540,3303,6,0.00181653042688465,144237,126,0.000873562262110277,2.0814,0.917,4.7246
Union#I50#Heart failure,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0362,139606,19291,28,0.00145145404592815,120315,111,0.000922578232140631,1.5741,1.0397,2.3832
Union#I509#Heart failure unspecified,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0081,131103,8174,16,0.00195742598482995,122929,110,0.000894825468359785,2.1898,1.2955,3.7015
Union#I513#Intracardiac thrombosis not elsewhere classified,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0189,107274,225,2,0.00888888888888889,107049,98,0.000915468617175312,9.7878,2.3988,39.9363
Union#I653#Occlusion and stenosis of multiple and bilateral precerebral arteries,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0072,109343,153,2,0.0130718954248366,109190,88,0.000805934609396465,16.4211,4.0065,67.3039
Union#I730#Raynaud syndrome,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0539,171570,3546,0,0,168024,164,0.000976051040327572,0,,
Union#I778#Other specified disorders of arteries and arterioles,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.042,130595,338,2,0.00591715976331361,130257,123,0.000944287063267233,6.2976,1.551,25.57
Union#I779#Disorder of arteries and arterioles unspecified,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0758,114165,497,2,0.00402414486921529,113668,102,0.000897350177710525,4.4986,1.1069,18.2833
Union#I823#Embolism and thrombosis of renal vein,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0021,121426,74,2,0.027027027027027,121352,109,0.000898213461665238,30.8978,7.4868,127.5144
Union#I89#Other noninfective disorders of lymphatic vessels and lymph nodes,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0691,175630,3031,6,0.00197954470471792,172599,160,0.000927004212075389,2.1377,0.9454,4.8334
Union#I959#Hypotension unspecified,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.019,158633,12906,4,0.00030993336432667,145727,136,0.000933251902530073,0.3319,0.1228,0.8972
131475#Source of report of J35 (Chronic diseases of tonsils and adenoids),European,raredmgmtr,Chapter X Diseases of the respiratory system,0.036,428532,1785,5,0.00280112044817927,426747,427,0.00100059285712612,2.8045,1.1599,6.7809
20002#1115#interstitial lung disease,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.099,217615,536,2,0.00373134328358209,217079,213,0.000981209605719577,3.8133,0.9451,15.3867
20002#1120#asbestosis,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0135,168971,185,2,0.0108108108108108,168786,158,0.000936096595689216,11.6641,2.87,47.4039
22133#Doctor diagnosed sarcoidosis,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0086,115113,489,3,0.00613496932515337,114624,95,0.000828796761585706,7.4418,2.3498,23.5681
40001#Block J20-J22#J20-J22 Other acute lower respiratory infections,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0749,340593,77,1,0.012987012987013,340516,343,0.00100729481140387,13.0494,1.8095,94.1075
40001#J22#Unspecified acute lower respiratory infection,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0706,334595,74,1,0.0135135135135135,334521,330,0.000986485153398441,13.8726,1.9224,100.1076
40002#Block J80-J84#J80-J84 Other respiratory diseases principally affecting the interstitium,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0287,305568,661,3,0.00453857791225416,304907,300,0.000983906568232281,4.6293,1.4808,14.4721
40002#J181#Lobar pneumonia unspecified,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0025,277473,75,2,0.0266666666666667,277398,270,0.000973330737784699,28.1205,6.8665,115.1628
40002#J84#Other interstitial pulmonary diseases,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0741,306262,460,2,0.00434782608695652,305802,295,0.000964676490016416,4.5223,1.1223,18.2227
40002#J841#Other interstitial pulmonary diseases with fibrosis,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0433,286955,348,2,0.00574712643678161,286607,269,0.000938567446014926,6.1529,1.5248,24.8284
41202#J350#Chronic tonsillitis,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0964,355270,511,2,0.00391389432485323,354759,360,0.00101477340955409,3.8681,0.9611,15.5687
41202#J38#Diseases of vocal cords and larynx not elsewhere classified,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0906,341550,2307,5,0.00216731686172518,339243,345,0.00101697013645086,2.1336,0.8816,5.1636
41202#J383#Other diseases of vocal cords,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0115,294149,881,4,0.00454029511918275,293268,284,0.000968397506717405,4.7053,1.7499,12.6516
41202#J40#Bronchitis not specified as acute or chronic,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0062,366986,369,3,0.00813008130081301,366617,363,0.000990134118166915,8.2702,2.6426,25.8819
Union#J300#Vasomotor rhinitis,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0383,149936,39,1,0.0256410256410256,149897,149,0.00099401589091176,26.4479,3.6077,193.8892
Union#J35#Chronic diseases of tonsils and adenoids,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0454,202335,1970,5,0.00253807106598985,200365,193,0.000963242083198163,2.6391,1.0849,6.4197
Union#J383#Other diseases of vocal cords,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0175,162989,1060,4,0.00377358490566038,161929,147,0.000907805272681237,4.1688,1.5412,11.2764
Union#J930#Spontaneous tension pneumothorax,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0798,133978,85,1,0.0117647058823529,133893,130,0.000970924544225613,12.2494,1.6927,88.6408
131557#Source of report of K02 (Dental caries),European,raredmgmtr,Chapter XI Diseases of the digestive system,0.032,427583,5678,11,0.00193730186685453,421905,414,0.000981263554591673,1.9762,1.0853,3.5984
131559#Source of report of K03 (Other diseases of hard tissues of teeth),European,raredmgmtr,Chapter XI Diseases of the digestive system,0.014,459449,179,2,0.0111731843575419,459270,455,0.000990702636793172,11.3942,2.8189,46.0565
131579#Source of report of K13 (Other diseases of lip and oral mucosa),European,raredmgmtr,Chapter XI Diseases of the digestive system,0.093,421225,7429,12,0.00161529142549468,413796,408,0.000985993098048314,1.6393,0.9229,2.9118
