Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
Union#I7000#Atherosclerosis of aorta without gangrene,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0516,130661,1171,4,0.00341588385994876,129490,151,0.00116611321337555,2.9359,1.0859,7.9374
Union#I7020#Atherosclerosis of arteries of extremities without gangrene,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0889,106186,1352,4,0.0029585798816568,104834,128,0.00122097792700841,2.4273,0.896,6.5761
Union#I708#Atherosclerosis of other arteries,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0019,120823,428,4,0.00934579439252336,120395,141,0.00117114498110387,8.0459,2.9648,21.8353
Union#I7080#Atherosclerosis of other arteries without gangrene,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0591,118699,321,2,0.00623052959501558,118378,143,0.00120799472875027,5.1838,1.2784,21.0194
Union#I740#Embolism and thrombosis of abdominal aorta,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0052,108477,90,2,0.0222222222222222,108387,126,0.00116250103794736,19.5276,4.7559,80.1793
Union#I743#Embolism and thrombosis of arteries of lower extremities,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.046,105988,1144,4,0.0034965034965035,104844,120,0.00114455762847659,3.0621,1.1288,8.3063
Union#I776#Arteritis unspecified,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0453,162864,665,3,0.00451127819548872,162199,190,0.00117140056350532,3.8641,1.232,12.1191
Union#I788#Other diseases of capillaries,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.076,193137,66,1,0.0151515151515152,193071,230,0.00119127160474644,12.8991,1.7823,93.3544
Union#I85#Oesophageal varices,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0728,118031,1256,4,0.00318471337579618,116775,143,0.0012245771783344,2.6058,0.9633,7.0491
Union#I859#Oesophageal varices without bleeding,European,raredmgmtr,Chapter IX Diseases of the circulatory system,0.0476,121250,1116,4,0.003584229390681,120134,143,0.0011903374565069,3.0183,1.1155,8.1668
131463#Source of report of J22 (Unspecified acute lower respiratory infection),European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0725,459449,60637,56,0.000923528538681003,398812,476,0.00119354482813957,0.7736,0.5864,1.0205
131471#Source of report of J33 (Nasal polyp),European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0087,327882,7434,17,0.00228679042238364,320448,365,0.0011390303574995,2.01,1.2352,3.2706
131529#Source of report of J84 (Other interstitial pulmonary diseases),European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0703,350181,4387,1,0.000227946204695692,345794,395,0.00114229859396057,0.1994,0.028,1.4192
131539#Source of report of J92 (Pleural plaque),European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0844,235338,2927,0,0,232411,261,0.00112301052876155,0,,
40001#Block J09-J18#J09-J18 Influenza and pneumonia,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0435,325092,673,3,0.00445765230312036,324419,371,0.00114358283577719,3.9109,1.2524,12.2127
40001#J18#Pneumonia organism unspecified,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0323,315367,605,3,0.00495867768595041,314762,355,0.00112783626994364,4.4136,1.4127,13.789
40001#J189#Pneumonia unspecified,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0089,324237,363,3,0.00826446280991736,323874,371,0.00114550720341861,7.2665,2.3219,22.7402
40002#J181#Lobar pneumonia unspecified,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0817,277473,75,1,0.0133333333333333,277398,314,0.00113194759875702,11.9248,1.6525,86.0491
40002#J98#Other respiratory disorders,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0129,321690,147,2,0.0136054421768707,321543,371,0.00115381146534056,11.9406,2.947,48.381
40002#J984#Other disorders of lung,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0563,448903,50,1,0.02,448853,519,0.00115628056401539,17.6294,2.4298,127.9116
40002#J988#Other specified respiratory disorders,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0709,317032,67,1,0.0149253731343284,316965,347,0.00109475809631978,13.8249,1.9134,99.8899
41202#J00#Acute nasopharyngitis [common cold],European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0899,405380,80,1,0.0125,405300,476,0.00117443868739206,10.7655,1.4947,77.537
41202#J156#Pneumonia due to other Gram-negative bacteria,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0432,276303,38,1,0.0263157894736842,276265,320,0.00115830814616401,23.3062,3.188,170.3834
41202#J21#Acute bronchiolitis,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0516,405345,45,1,0.0222222222222222,405300,476,0.00117443868739206,19.3289,2.6576,140.5812
41202#J219#Acute bronchiolitis unspecified,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0381,405333,33,1,0.0303030303030303,405300,476,0.00117443868739206,26.5772,3.6242,194.8972
41202#J22#Unspecified acute lower respiratory infection,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.086,366290,9216,5,0.000542534722222222,357074,418,0.00117062569663431,0.4632,0.1917,1.1189
41202#J33#Nasal polyp,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0076,276059,3469,10,0.00288267512251369,272590,308,0.00112990205069885,2.5557,1.3602,4.802
41202#J339#Nasal polyp unspecified,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0194,269435,1912,6,0.00313807531380753,267523,288,0.00107654295144717,2.921,1.2998,6.5642
41202#J930#Spontaneous tension pneumothorax,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0561,239199,50,1,0.02,239149,275,0.0011499107251128,17.7272,2.4392,128.8344
Union#Block J20-J22#J20-J22 Other acute lower respiratory infections,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0495,202616,17950,12,0.000668523676880223,184666,223,0.00120758558695158,0.5533,0.3095,0.9892
Union#Block J80-J84#J80-J84 Other respiratory diseases principally affecting the interstitium,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0523,168696,5616,2,0.000356125356125356,163080,206,0.00126318371351484,0.2817,0.07,1.1341
Union#J156#Pneumonia due to other Gram-negative bacteria,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0921,134273,81,1,0.0123456790123457,134192,159,0.00118486944080124,10.5372,1.4573,76.1912
Union#J22#Unspecified acute lower respiratory infection,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0501,271291,60637,56,0.000923528538681003,210654,261,0.00123899854738101,0.7451,0.5582,0.9946
Union#J33#Nasal polyp,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0172,157616,7554,17,0.00225046333068573,150062,178,0.00118617638042942,1.8993,1.1542,3.1254
Union#J34#Other disorders of nose and nasal sinuses,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0829,202560,21078,36,0.00170794192997438,181482,224,0.00123428218776518,1.3844,0.9734,1.969
Union#J84#Other interstitial pulmonary diseases,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0697,161161,4549,1,0.00021982853374368,156612,183,0.00116849283579802,0.188,0.0263,1.3418
Union#J841#Other interstitial pulmonary diseases with fibrosis,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0245,160291,3449,0,0,156842,193,0.00123053773861593,0,,
Union#J92#Pleural plaque,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0534,110479,2927,0,0,107552,131,0.00121801547158584,0,,
Union#J930#Spontaneous tension pneumothorax,European,raredmgmtr,Chapter X Diseases of the respiratory system,0.0989,133978,85,1,0.0117647058823529,133893,163,0.00121739000545211,9.767,1.3518,70.5709
131561#Source of report of K04 (Diseases of pulp and periapical tissues),European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0922,420755,7728,14,0.00181159420289855,413027,476,0.00115246703000046,1.573,0.924,2.6776
131667#Source of report of K74 (Fibrosis and cirrhosis of liver),European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0148,368438,2781,8,0.00287666307083783,365657,408,0.00111579977957485,2.5827,1.2816,5.2046
131693#Source of report of K92 (Other diseases of digestive system),European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0972,411109,24373,37,0.00151807327780741,386736,438,0.00113255554176493,1.3409,0.9584,1.876
20002#1155#hepatitis,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0509,343525,2274,6,0.00263852242744063,341251,392,0.00114871458252137,2.3004,1.0261,5.1572
20002#1157#non-infective hepatitis,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0184,381912,469,3,0.00639658848614073,381443,446,0.00116924415967786,5.4995,1.7605,17.179
20002#1507#haemochromatosis,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0912,258351,82,1,0.0121951219512195,258269,300,0.0011615795933697,10.616,1.4726,76.5292
40002#Block K70-K77#K70-K77 Diseases of liver,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0851,297930,865,3,0.00346820809248555,297065,351,0.00118155959133523,2.942,0.9424,9.1843
40002#K74#Fibrosis and cirrhosis of liver,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0607,294904,351,2,0.0056980056980057,294553,332,0.00112713161977641,5.0786,1.2598,20.4725
40002#K75#Other inflammatory liver diseases,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0696,456083,62,1,0.0161290322580645,456021,529,0.00116003429666616,14.1155,1.9531,102.014
41202#Block K80-K87#K80-K87 Disorders of gallbladder biliary tract and pancreas,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0815,245677,27710,24,0.000866113316492241,217967,274,0.00125707102451289,0.6887,0.4537,1.0455
41202#K010#Embedded teeth,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0925,212162,82,1,0.0121951219512195,212080,250,0.00117880045265937,10.4607,1.4502,75.4589
41202#K074#Malocclusion unspecified,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0545,253993,46,1,0.0217391304347826,253947,308,0.00121285150050995,18.3001,2.5146,133.1813
41202#K098#Other cysts of oral region not elsewhere classified,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0077,254054,107,2,0.0186915887850467,253947,308,0.00121285150050995,15.6858,3.8545,63.8334
41202#K140#Glossitis,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0666,254291,344,2,0.00581395348837209,253947,308,0.00121285150050995,4.8158,1.1942,19.4212
41202#K450#Other specified abdominal hernia with obstruction without gangrene,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0579,253996,49,1,0.0204081632653061,253947,308,0.00121285150050995,17.1563,2.3606,124.6897
41202#K59#Other functional intestinal disorders,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0496,238284,9539,5,0.000524163958486215,228745,286,0.00125030055301755,0.4189,0.173,1.0144
41202#K590#Constipation,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0839,238616,8895,5,0.000562113546936481,229721,278,0.00121016363327689,0.4642,0.1916,1.1243
41202#K643#Fourth degree haemorrhoids,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0265,205314,213,2,0.00938967136150235,205101,240,0.00117015519183232,8.0909,1.9987,32.7519
41202#K740#Hepatic fibrosis,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0953,182668,85,1,0.0117647058823529,182583,214,0.00117206968885384,10.1451,1.4061,73.1988
41202#K76#Other diseases of liver,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0911,226397,1450,4,0.00275862068965517,224947,260,0.00115582781721917,2.3905,0.8893,6.4262
41202#K769#Liver disease unspecified,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0973,209680,429,2,0.00466200466200466,209251,254,0.00121385321933945,3.854,0.9555,15.5446
41202#K800#Calculus of gallbladder with acute cholecystitis,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0371,248899,3175,0,0,245724,298,0.00121274275203073,0,,
41202#K85#Acute pancreatitis,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0581,227301,3113,0,0,224188,270,0.00120434635216872,0,,
Union#K036#Deposits [accretions] on teeth,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0361,165404,32,1,0.03125,165372,189,0.00114287787533561,28.193,3.829,207.5848
Union#K047#Periapical abscess without sinus,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0544,167121,1749,5,0.0028587764436821,165372,189,0.00114287787533561,2.5057,1.0297,6.0975
Union#K074#Malocclusion unspecified,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0656,165431,59,1,0.0169491525423729,165372,189,0.00114287787533561,15.0687,2.0764,109.3533
Union#K098#Other cysts of oral region not elsewhere classified,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0099,142857,128,2,0.015625,142729,164,0.00114903068052043,13.7984,3.3848,56.25
Union#K108#Other specified diseases of jaws,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.088,142346,411,2,0.0048661800486618,141935,169,0.00119068587733822,4.102,1.0141,16.5924
Union#K450#Other specified abdominal hernia with obstruction without gangrene,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0857,165450,78,1,0.0128205128205128,165372,189,0.00114287787533561,11.3504,1.5705,82.0307
Union#K528#Other specified noninfective gastroenteritis and colitis,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0886,136801,1416,4,0.00282485875706215,135385,158,0.00116704213908483,2.4246,0.8976,6.5493
Union#K621#Rectal polyp,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.054,139408,13737,25,0.00181990245322851,125671,148,0.00117767822329734,1.5463,1.0118,2.3633
Union#K643#Fourth degree haemorrhoids,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0536,145102,332,2,0.00602409638554217,144770,160,0.00110520135387166,5.4777,1.3525,22.185
Union#K739#Chronic hepatitis unspecified,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0328,165970,598,3,0.00501672240802676,165372,189,0.00114287787533561,4.4066,1.4046,13.8253
Union#K74#Fibrosis and cirrhosis of liver,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0219,130067,2822,8,0.00283486888731396,127245,149,0.00117096938975991,2.425,1.1895,4.9438
Union#K740#Hepatic fibrosis,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.009,126300,358,3,0.00837988826815642,125942,146,0.00115926378809293,7.2813,2.3103,22.9476
Union#K743#Primary biliary cirrhosis,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0869,116656,447,2,0.00447427293064877,116209,126,0.00108425337108141,4.1406,1.0211,16.7909
Union#K746#Other and unspecified cirrhosis of liver,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0235,111622,1900,6,0.00315789473684211,109722,123,0.00112101492863783,2.8228,1.2423,6.4136
Union#K766#Portal hypertension,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0785,108466,1478,4,0.0027063599458728,106988,114,0.00106554006056754,2.5441,0.9374,6.9042
Union#K800#Calculus of gallbladder with acute cholecystitis,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0365,168807,3435,0,0,165372,189,0.00114287787533561,0,,
Union#K810#Acute cholecystitis,European,raredmgmtr,Chapter XI Diseases of the digestive system,0.0588,138489,1674,5,0.0029868578255675,136815,167,0.00122062639330483,2.4513,1.0058,5.9745
131715#Source of report of L12 (Pemphigoid),European,raredmgmtr,Chapter XII Diseases of the skin and subcutaneous tissue,0.0365,459449,258,2,0.00775193798449612,459191,530,0.00115420380625927,6.7609,1.6774,27.2512
131831#Source of report of L94 (Other localized connective tissue disorders),European,raredmgmtr,Chapter XII Diseases of the skin and subcutaneous tissue,0.0316,341840,583,3,0.00514579759862779,341257,396,0.00116041575703942,4.4522,1.4256,13.9043
